product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
moisturizer,j*****g,5,positive,{},"Received with good condition, 2nd time purchase.",received with good condition nd time purchase,good condition,"['good', 'condition']"
moisturizer,c*****4,5,positive,"{'Skin Suitability': 'suitable for dry skin, already use for a week, is suitable for my skin.'}","good texture. Skin Suitability:suitable for dry skin, already use for a week, is suitable for my skin.",good texture skin suitability suitable for dry skin already use for a week is suitable for my skin,good texture skin suitability suitable dry skin already week suitable skin,"['good', 'texture', 'skin', 'suitability', 'suitable', 'dry', 'skin', 'already', 'week', 'suitable', 'skin']"
moisturizer,witty70,5,positive,{},Thank you so much seller...received product/ parcel in good condition and good quality,thank you so much seller received product parcel in good condition and good quality,good condition good quality,"['good', 'condition', 'good', 'quality']"
moisturizer,k*****1,5,positive,{},Received parcel with good condition C thanks seller for the fast delivery,received parcel with good condition c thanks seller for the,good condition thanks,"['good', 'condition', 'thanks']"
moisturizer,n*****5,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'suit my skin'}",Fast postage,fast postage,fast postage,"['fast', 'postage']"
moisturizer,n*****b,5,positive,{},The items were delivered very fast and in relatively good packaging.,the items were delivered very fast and in relatively,item delivered fast relatively,"['item', 'delivered', 'fast', 'relatively']"
moisturizer,n*****i,5,positive,{},Receive the item in my box Packaging is good and safety receive me more diskaun and more diskaun after this thank you very much,receive the item in my box and safety receive me more diskaun and more diskaun after this thank you very much,receive box safety receive diskaun diskaun,"['receive', 'box', 'safety', 'receive', 'diskaun', 'diskaun']"
moisturizer,b*****_,5,positive,"{'Absorption': 'serum cepat, moist tu kena control kalau byk2 nanti berminyak', 'Skin Suitability': 'sensitive skin ok guna  moist mmg dh byk kali repeat.. serum tu 1st time guna n bestt jgk it heals my acne.. pray 4 me to have the clearesttt skin guys'}",moist mmg dh byk kali repeat.. serum tu 1st time guna n bestt jgk it heals my acne.. pray 4 me to have the clearesttt skin guys,moist mmg dh byk kali repeat serum tu st time guna n bestt jgk it heals my acne pray me to have the clearesttt skin guys,moist mmg byk kali repeat serum guna bestt jgk heals acne pray clearesttt skin guy,"['moist', 'mmg', 'byk', 'kali', 'repeat', 'serum', 'guna', 'bestt', 'jgk', 'heals', 'acne', 'pray', 'clearesttt', 'skin', 'guy']"
moisturizer,f*****l,5,positive,"{'Texture': 'good', 'Skin Type': 'good  the only way to get a better picture is by using a camera lens and using the lens to capture the image of the'}",the only way to get a better picture is by using a camera lens and using the lens to capture the image of the,the only way to get a better picture is by using a camera lens and using the lens to capture the image of the,way better picture camera lens lens capture image,"['way', 'better', 'picture', 'camera', 'lens', 'lens', 'capture', 'image']"
moisturizer,n*****r,5,positive,"{'Absorption': '8/10', 'Skin Suitability': 'normal-dry'}",Good value of money and good quality of product. Previously pakai gel thick texture..ni try lain pula. Shud be okay since same ingredients used,good value of money and good quality of product previously pakai gel thick texture ni try lain pula shud be okay since same ingredients used,good value money good quality previously pakai gel thick texture try lain pula shud okay since ingredient,"['good', 'value', 'money', 'good', 'quality', 'previously', 'pakai', 'gel', 'thick', 'texture', 'try', 'lain', 'pula', 'shud', 'okay', 'since', 'ingredient']"
moisturizer,e*****3,5,positive,{},"Improve skin hydration, softness and healthy glow. Good product at an affordable price.",improve skin hydration softness and healthy glow good product at an affordable price,improve skin hydration softness healthy glow good affordable,"['improve', 'skin', 'hydration', 'softness', 'healthy', 'glow', 'good', 'affordable']"
moisturizer,chuiwan92,5,positive,{},"Nice packaging and fast delivery,good product,will buy for second time,hope its last long,god bless,hahaha wooohoooo",nice packaging and good product will buy for second time hope its last long god bless hahaha wooohoooo,nice good hope last long god bless hahaha wooohoooo,"['nice', 'good', 'hope', 'last', 'long', 'god', 'bless', 'hahaha', 'wooohoooo']"
moisturizer,v*****i,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good'}",Well packed and fast delivery. The item is in good condition thank you so much,and the item is in good condition thank you so much,good condition,"['good', 'condition']"
moisturizer,a*****m,5,positive,"{'Absorption': 'light, fast to absorb', 'Skin Suitability': 'suits with all skin'}",Worth buying during promotions. Received in good condition,worth buying during promotions received in good condition,worth buying promotion good condition,"['worth', 'buying', 'promotion', 'good', 'condition']"
moisturizer,a*****4,5,positive,{'Absorption': 'excellence'},Arrive in 1 day. Redness reduce. Repair skin barrier.,arrive in day redness reduce repair skin barrier,arrive day redness reduce repair skin barrier,"['arrive', 'day', 'redness', 'reduce', 'repair', 'skin', 'barrier']"
moisturizer,t*****7,5,positive,"{'Skin Suitability': 'oil skin', 'Absorption': 'good'}","Light texture r more lighter than normal version, better to absorb into oily skin",light texture r more lighter than normal version better to absorb into oily skin,light texture lighter normal version better absorb oily skin,"['light', 'texture', 'lighter', 'normal', 'version', 'better', 'absorb', 'oily', 'skin']"
moisturizer,j*****i,5,positive,{},Sukeeeeee besar lambat sikit habis. the best moisturizer for my combination skin ❤️❤️❤️,sukeeeeee besar lambat sikit habis the best moisturizer for my combination skin,sukeeeeee besar lambat sikit habis best moisturizer combination skin,"['sukeeeeee', 'besar', 'lambat', 'sikit', 'habis', 'best', 'moisturizer', 'combination', 'skin']"
moisturizer,z*****n,5,positive,{},Very fast delivery and received in excellent condition 👍🏻,very and received in excellent condition,excellent condition,"['excellent', 'condition']"
moisturizer,claratatata,5,positive,"{'Absorption': ""great  very good moisturiser. i've been pairing it with tretinoin and has not make my skin burn""}",very good moisturiser. i've been pairing it with tretinoin and has not make my skin burn,very good moisturiser i ve been pairing it with tretinoin and has not make my skin burn,good moisturiser pairing tretinoin make skin burn,"['good', 'moisturiser', 'pairing', 'tretinoin', 'make', 'skin', 'burn']"
moisturizer,hooisoo2109,5,positive,{},Pack nicely and received safely.,pack nicely and received safely,pack nicely safely,"['pack', 'nicely', 'safely']"
moisturizer,c29fqh3aui,5,positive,{},fast delivery received in good condition,received in good condition,good condition,"['good', 'condition']"
moisturizer,c*****n,5,positive,{'Absorption': 'fast'},Suit with my skin. Very2 light.2nd bottle,suit with my skin very light nd bottle,suit skin light bottle,"['suit', 'skin', 'light', 'bottle']"
moisturizer,s*****1,5,positive,{},"Good product, trusted seller. Second time purchase this product",good product trusted seller second time purchase this product,good trusted,"['good', 'trusted']"
moisturizer,zahralan,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'good'}",Received fast with bubble wrap for the protection of the product,received fast with bubble wrap for the protection of the product,fast bubble wrap protection,"['fast', 'bubble', 'wrap', 'protection']"
moisturizer,abby970917,5,positive,{},fast delivery and nice packaging with good price👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻good,and nice packaging with good price good,nice good good,"['nice', 'good', 'good']"
moisturizer,zzagoods,5,positive,"{'Skin Suitability': 'good one', 'Absorption': 'very good'}",Fast delivery. Good product.,good product,good,['good']
moisturizer,h*****y,5,positive,{},Well packaged and fast delivery and satisfied with the products.,well packaged and and satisfied with the products,well packaged satisfied product,"['well', 'packaged', 'satisfied', 'product']"
moisturizer,m*****6,5,positive,{},"Received by today, good quality of products and fast delivery.",received by today good quality of products and,today good quality product,"['today', 'good', 'quality', 'product']"
moisturizer,m*****a,5,positive,{},"Tq seller! Beli time live berbaloi2 harganya. Cepat smpai, I mmg regular user this skintific product.",beli time live berbaloi harganya cepat smpai i mmg regular user this skintific product,beli live berbaloi harganya cepat smpai mmg regular user,"['beli', 'live', 'berbaloi', 'harganya', 'cepat', 'smpai', 'mmg', 'regular', 'user']"
moisturizer,w*****1,5,positive,{},Good skincare product! I have repeated my purchase from skintific many times. The ingredients suit my oily skin and fast absorption.,good skincare product i have repeated my purchase from skintific many times the ingredients suit my oily skin and fast absorption,good skincare repeated many time ingredient suit oily skin fast absorption,"['good', 'skincare', 'repeated', 'many', 'time', 'ingredient', 'suit', 'oily', 'skin', 'fast', 'absorption']"
moisturizer,j*****g,5,positive,{},Item received in good condition. Fast delivery. Thank you so much. 👍,in good condition thank you so much,good condition,"['good', 'condition']"
moisturizer,s*****m,5,positive,"{'Absorption': 'so far so good', 'Skin Suitability': 'so far so good'}",Tried but don't know the effectiveness of the product.. hopefully it helps to improve skin,tried but don t know the effectiveness of the product hopefully it helps to improve skin,tried know effectiveness hopefully help improve skin,"['tried', 'know', 'effectiveness', 'hopefully', 'help', 'improve', 'skin']"
moisturizer,_kexin11_,5,positive,{},"Nice, suitable for my skin. Bought it with a very cheap price.",nice suitable for my skin bought it with a very cheap price,nice suitable skin cheap,"['nice', 'suitable', 'skin', 'cheap']"
moisturizer,a*****z,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'nice'}",Good product quality good value for money and fast delivery too,good product quality good value for money and too,good quality good value money,"['good', 'quality', 'good', 'value', 'money']"
moisturizer,o*****i,5,positive,"{'Texture': 'gel', 'Skin Type': 'oily acne prone', 'Absorption': 'fast absorb'}",Received my item in good condition.. thank you seller.,received my item in good condition,good condition,"['good', 'condition']"
moisturizer,ccml01,5,positive,"{'Skin Suitability': 'ok', 'Absorption': 'ok'}",Received in good condition. Thank you for the fast delivery.,received in good condition thank you for the,good condition,"['good', 'condition']"
moisturizer,n*****a,5,positive,{},"Fast delivery. Yesterday order , today arrived. The moisturiser suit my skin",yesterday order today arrived the moisturiser suit my skin,yesterday today arrived moisturiser suit skin,"['yesterday', 'today', 'arrived', 'moisturiser', 'suit', 'skin']"
moisturizer,shufen14,5,positive,{},receive in good condition and fast delivery buy next time again,receive in good condition and buy next time again,receive good condition next,"['receive', 'good', 'condition', 'next']"
moisturizer,h*****3,5,positive,"{'Skin Suitability': 'nice', 'Absorption': 'fast absorption'}",I've been using this since last year and it's a very light weight on my skin..thank you seller,i ve been using this since last year and it s a very light weight on my skin,since last year light weight skin,"['since', 'last', 'year', 'light', 'weight', 'skin']"
moisturizer,ainaa135,5,positive,"{'Skin Suitability': 'excellent', 'Absorption': 'good'}",Good product. affordable and fast shipping delivery. good job! will repeat again for sure! thank you seller and keep it up. Good service will ensure good business. 👍🏻👍🏻👍🏻,good product affordable and fast shipping delivery good job will repeat again for sure and keep it up will ensure good business,good affordable fast shipping good job repeat sure keep ensure good business,"['good', 'affordable', 'fast', 'shipping', 'good', 'job', 'repeat', 'sure', 'keep', 'ensure', 'good', 'business']"
moisturizer,v*****8,5,positive,{},Received in good condition.. fast delivery.. nice to use..,received in good condition nice to use,good condition nice,"['good', 'condition', 'nice']"
moisturizer,miss.ain86,5,positive,"{'Absorption': 'fast', 'Skin Suitability': 'my skin mmg breakout so stop segala product only apply this and cleanser.'}",Skin Suitability:my skin mmg breakout so stop segala product only apply this and cleanser. Alhamdulillah mmg mujarab..wpun lom pulih sepenuhnya tp everday bole feel skin makin better..Murah glierr weh 100ml dgn hrga rm57 mmg berbaloi2 syukur.. tq skintific,skin suitability my skin mmg breakout so stop segala product only apply this and cleanser alhamdulillah mmg mujarab wpun lom pulih sepenuhnya tp everday bole feel skin makin better murah glierr weh ml dgn hrga rm mmg berbaloi syukur tq skintific,skin suitability skin mmg breakout stop segala apply cleanser alhamdulillah mmg mujarab wpun lom pulih sepenuhnya everday bole feel skin makin better murah glierr weh dgn hrga mmg berbaloi syukur,"['skin', 'suitability', 'skin', 'mmg', 'breakout', 'stop', 'segala', 'apply', 'cleanser', 'alhamdulillah', 'mmg', 'mujarab', 'wpun', 'lom', 'pulih', 'sepenuhnya', 'everday', 'bole', 'feel', 'skin', 'makin', 'better', 'murah', 'glierr', 'weh', 'dgn', 'hrga', 'mmg', 'berbaloi', 'syukur']"
moisturizer,lins16,5,positive,{},Received items in good condition. Yet to try. Fast delivery. Thank you,received items in good condition yet to try thank you,item good condition yet try,"['item', 'good', 'condition', 'yet', 'try']"
moisturizer,szeen231,5,positive,{},"The product quality is good, there is no problem so far, the package is well protected",the product quality is good there is no problem so far the package is well protected,quality good problem far package well protected,"['quality', 'good', 'problem', 'far', 'package', 'well', 'protected']"
moisturizer,t*****e,5,positive,{},The best moisturiser i have ever used to date. Thank you for the fast delivery too muah,the best moisturiser i have ever used to date thank you for the too muah,best moisturiser ever date muah,"['best', 'moisturiser', 'ever', 'date', 'muah']"
moisturizer,h*****4,5,positive,{},"Moisture face before make up, good quality,  worth the price",moisture face before make up good quality worth the price,moisture face make good quality worth,"['moisture', 'face', 'make', 'good', 'quality', 'worth']"
moisturizer,jovena98,5,positive,"{'Absorption': 'fast and not so sticky', 'Skin Suitability': 'all skin types'}",Was unsure if this would suit my skin type but it absorbed really quickly without any oily or sticky feeling and there is no added fragrance,was unsure if this would suit my skin type but it absorbed really quickly without any oily or sticky feeling and there is no added fragrance,unsure suit skin type absorbed quickly without oily sticky feeling added fragrance,"['unsure', 'suit', 'skin', 'type', 'absorbed', 'quickly', 'without', 'oily', 'sticky', 'feeling', 'added', 'fragrance']"
moisturizer,shidah2dot,5,positive,"{'Skin Suitability': 'good to my skin - dry to normal type', 'Absorption': 'good absorption, leave my skin smooth & hydrate'}","to my skin - dry to normal type Absorption:good absorption, leave my skin smooth & hydrate",to my skin dry to normal type absorption good absorption leave my skin smooth hydrate,skin dry normal type absorption good absorption leave skin smooth hydrate,"['skin', 'dry', 'normal', 'type', 'absorption', 'good', 'absorption', 'leave', 'skin', 'smooth', 'hydrate']"
moisturizer,nursyasya.asr,5,positive,"{'Skin Suitability': 'dry sensitive', 'Absorption': 'fast absorb non sticky'}",I lovee skintific products! It help me improve my skin barrier 😭 Now i bergilir pakai retinol time malam my skin never been better!! Berbaloi guys please buy it,i lovee skintific products it help me improve my skin barrier now i bergilir pakai retinol time malam my skin never been better berbaloi guys please buy it,lovee product help improve skin barrier bergilir pakai retinol malam skin never better berbaloi guy please,"['lovee', 'product', 'help', 'improve', 'skin', 'barrier', 'bergilir', 'pakai', 'retinol', 'malam', 'skin', 'never', 'better', 'berbaloi', 'guy', 'please']"
moisturizer,e*****g,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'ok'}","Always use the small one, this time buy the bigger one for better value..",always use the small one this time buy the bigger one for better value,always small bigger better value,"['always', 'small', 'bigger', 'better', 'value']"
moisturizer,nadzirahm,5,positive,{},"Thank you so much seller, item received in good condition. Good seller 👍🏻",thank you so much seller in good condition good seller,good condition good,"['good', 'condition', 'good']"
moisturizer,a*****n,5,positive,{'Skin Suitability': 'sensitive skin'},I pakai this moisturiser sbb this is the one yg boleh calm kan my sensitive skin  i ada oily but at same time i ada sensitive area like bwah mata and area hidung. My skin mmng makin elok and ntuk sesiapa yg ade masalh skin barier u all can try this one,i pakai this moisturiser sbb this is the one yg boleh calm kan my sensitive skin i ada oily but at same time i ada sensitive area like bwah mata and area hidung my skin mmng makin elok and ntuk sesiapa yg ade masalh skin barier u all can try this one,pakai moisturiser sbb boleh calm kan sensitive skin ada oily ada sensitive area like bwah mata area hidung skin mmng makin elok ntuk sesiapa ade masalh skin barier try,"['pakai', 'moisturiser', 'sbb', 'boleh', 'calm', 'kan', 'sensitive', 'skin', 'ada', 'oily', 'ada', 'sensitive', 'area', 'like', 'bwah', 'mata', 'area', 'hidung', 'skin', 'mmng', 'makin', 'elok', 'ntuk', 'sesiapa', 'ade', 'masalh', 'skin', 'barier', 'try']"
moisturizer,a*****1,5,positive,"{'Absorption': 'good', 'Skin suitability': 'good'}",Well packed and received in the good condition.. highly recommended…,and received in the good condition highly recommended,good condition highly recommended,"['good', 'condition', 'highly', 'recommended']"
moisturizer,s*****4,5,positive,{},reveice in good condition and fast delievery buy next time again,reveice in good condition and fast delievery buy next time again,reveice good condition fast delievery next,"['reveice', 'good', 'condition', 'fast', 'delievery', 'next']"
moisturizer,q*****a,5,positive,"{'Absorption': 'fast absorb', 'Skin Suitability': 'sensitive & acne prone skin'}",Received item in a good condition 👍   Fast ship out & delivery 👍   I've been using this moisturizer for 3 years.. my skin is getting much better now.  Love this ceramide moisturizer 💞,received item in a good condition fast ship out delivery i ve been using this moisturizer for years my skin is getting much better now love this ceramide moisturizer,good condition fast ship moisturizer year skin getting better love ceramide moisturizer,"['good', 'condition', 'fast', 'ship', 'moisturizer', 'year', 'skin', 'getting', 'better', 'love', 'ceramide', 'moisturizer']"
moisturizer,c*****9,5,positive,{'Skin suitability': 'my sensitive and acne skin suited the moisturizer well.'},moisturizer absorbed quickly and leave my skin light. Skin suitability:my sensitive and acne skin suited the moisturizer well.,moisturizer absorbed quickly and leave my skin light skin suitability my sensitive and acne skin suited the moisturizer well,moisturizer absorbed quickly leave skin light skin suitability sensitive acne skin suited moisturizer well,"['moisturizer', 'absorbed', 'quickly', 'leave', 'skin', 'light', 'skin', 'suitability', 'sensitive', 'acne', 'skin', 'suited', 'moisturizer', 'well']"
moisturizer,nadzirahm,5,positive,{},Fast delivery. Thank you so much seller. Item received in good condition will repeat order soon 👍🏻,thank you so much seller in good condition will repeat order soon,good condition repeat soon,"['good', 'condition', 'repeat', 'soon']"
moisturizer,n*****1,5,positive,"{'Absorption': 'fast', 'Skin Suitability': 'acne, sensitive, combi  bought to restock hihi'}",bought to restock hihi,bought to restock hihi,restock hihi,"['restock', 'hihi']"
moisturizer,c*****0,5,positive,"{'Skin Suitability': 'ok', 'Absorption': 'good'}",The product is really good for skin protection and is very durable for your face love the texture buy here,the product is really good for skin protection and is very durable for your face love the texture buy here,good skin protection durable face love texture,"['good', 'skin', 'protection', 'durable', 'face', 'love', 'texture']"
moisturizer,missaida91,5,positive,"{'Skin Suitability': 'dry to normal', 'Absorption': 'great'}",Moisture lock absorb into skin buy for 2 boxes much cheaper than a box..,moisture lock absorb into skin buy for boxes much cheaper than a box,moisture lock absorb skin box cheaper box,"['moisture', 'lock', 'absorb', 'skin', 'box', 'cheaper', 'box']"
moisturizer,a*****y,5,positive,{'Absorption': 'go\u2006o\u2006d  suitable for dry skin very nice product not expensive 非常好用👍'},suitable for dry skin very nice product not expensive 非常好用👍,suitable for dry skin very nice product not expensive,suitable dry skin nice expensive,"['suitable', 'dry', 'skin', 'nice', 'expensive']"
moisturizer,honeylpl,5,positive,{},Light textures suits combination skin…skin becomes smoother,light textures suits combination skin skin becomes smoother,light texture suit combination skin skin becomes smoother,"['light', 'texture', 'suit', 'combination', 'skin', 'skin', 'becomes', 'smoother']"
moisturizer,mia_ameera,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'gentle enough'}",Read so many good reviews. Looking fwd to positive effects,read so many good reviews looking fwd to positive effects,read many good review looking fwd positive effect,"['read', 'many', 'good', 'review', 'looking', 'fwd', 'positive', 'effect']"
moisturizer,n*****d,5,positive,{'Absorption': 'good'},"Thanks for the free gift, repeated order for many times, love skintific ❤️",thanks for the free gift repeated order for many times love skintific,thanks free gift repeated many time love,"['thanks', 'free', 'gift', 'repeated', 'many', 'time', 'love']"
moisturizer,e*****n,5,positive,"{'Absorption': 'very fast absorption', 'Skin Suitability': 'normal to oily'}",fast absorption Skin Suitability:normal to oily,fast absorption skin suitability normal to oily,fast absorption skin suitability normal oily,"['fast', 'absorption', 'skin', 'suitability', 'normal', 'oily']"
moisturizer,p*****5,5,positive,{},Fast delivery . Good packing. Good product quality. Seller also very nice service,good packing good product quality seller also very nice service,good packing good quality nice service,"['good', 'packing', 'good', 'quality', 'nice', 'service']"
moisturizer,o*****y,5,positive,{},"Repeatedly ordering this moisturizer! Super good on my skin, very moisturizing and lightweight. Fast delivery and great price. Thank you so much👍🏻",repeatedly ordering this moisturizer super good on my skin very moisturizing and lightweight and great price thank you so much,repeatedly ordering moisturizer super good skin moisturizing lightweight great,"['repeatedly', 'ordering', 'moisturizer', 'super', 'good', 'skin', 'moisturizing', 'lightweight', 'great']"
moisturizer,s*****e,5,positive,{},"Fast delivery 📦 🚚 I had use the small size of it bfr, its makes my skin more moisture !",i had use the small size of it bfr its makes my skin more moisture,small size bfr make skin moisture,"['small', 'size', 'bfr', 'make', 'skin', 'moisture']"
moisturizer,mochigirl_linart,5,positive,{},"Thank you very much, the item is safely received and all good ❤️😍😘 first time bought this 100g hopefully it's the same as the 30g",thank you very much the item is and all good first time bought this g hopefully it s the same as the g,good hopefully,"['good', 'hopefully']"
moisturizer,z*****7,5,positive,{},"Fast delivery, received very quickly, the goods are in perfect condition",received very quickly the goods are in perfect condition,quickly good perfect condition,"['quickly', 'good', 'perfect', 'condition']"
moisturizer,adrianchanyongqian,5,positive,{},"received safely, thanks seller, will consider to purchase again. great deal.",received safely thanks seller will consider to purchase again great deal,safely thanks consider great deal,"['safely', 'thanks', 'consider', 'great', 'deal']"
moisturizer,g*****8,5,positive,{},Good product quality Genuine product  Will buy soon again Thank you very much,good product quality genuine product will buy soon again thank you very much,good quality genuine soon,"['good', 'quality', 'genuine', 'soon']"
moisturizer,s*****e,5,positive,"{'Skin Suitability': 'dry and sensitive skin', 'Absorption': 'a bit sticky'}",Items received in good conditions  Long expired date 👍🏻,items received in good conditions long expired date,item good condition long expired date,"['item', 'good', 'condition', 'long', 'expired', 'date']"
moisturizer,l*****g,5,positive,{},Received in good condition because the packaging is super nice👍🏻,received in good condition because the packaging is super nice,good condition super nice,"['good', 'condition', 'super', 'nice']"
moisturizer,tsy_yst,5,positive,"{'Good Absorption': 'good  1st try for this seller,use b4 this product ,hope is the same'}","1st try for this seller,use b4 this product ,hope is the same I using. Expired date until end of the year 2027.",st try for this seller use b this product hope is the same i using expired date until end of the year,try hope expired date end year,"['try', 'hope', 'expired', 'date', 'end', 'year']"
moisturizer,k*****2,5,positive,"{'Texture': 'the texture is lightweight and comfortable to use', 'Skin Type': 'it effective'}",texture is lightweight and comfortable to use Skin Type:it effective,texture is lightweight and comfortable to use skin type it effective,texture lightweight comfortable skin type effective,"['texture', 'lightweight', 'comfortable', 'skin', 'type', 'effective']"
moisturizer,bitcheu_,5,positive,{},Quick delivery. Repeated order. Tq,repeated order tq,repeated,['repeated']
moisturizer,l*****a,5,positive,{},"This is second purchase, my skin is normal-skin type and it suits me well. Was intended to capture the Exp date (20/12/2027) but was not visible from the video.",this is second purchase my skin is normal skin type and it suits me well was intended to capture the exp date but was not visible from the video,skin normal skin type suit well intended capture exp date visible video,"['skin', 'normal', 'skin', 'type', 'suit', 'well', 'intended', 'capture', 'exp', 'date', 'visible', 'video']"
moisturizer,sy39829,5,positive,{},"Well received the goods, thanks seller for the free gift and thanks shopee",the goods thanks seller for the free gift and thanks shopee,good thanks free gift thanks,"['good', 'thanks', 'free', 'gift', 'thanks']"
moisturizer,y*****o,5,positive,"{'Skin Suitability': 'i think suitable for majority skin type', 'Absorption': 'good'}","I am oil skin, love this moisturiser so much! Many times purchase it…",i am oil skin love this moisturiser so much many times purchase it,oil skin love moisturiser many time,"['oil', 'skin', 'love', 'moisturiser', 'many', 'time']"
moisturizer,t*****5,5,positive,{},Received in good condition and fast delivery thank you seller.,received in good condition and,good condition,"['good', 'condition']"
moisturizer,tambie69,5,positive,{'Skin Suitability': 'good packing...sure to repeat order. tq seller'},packing...sure to repeat order. tq seller,packing sure to repeat order,packing sure repeat,"['packing', 'sure', 'repeat']"
moisturizer,w*****8,5,positive,{},Received the items in good condition  Fast delivery. Good Product quality,received the items in good condition good product quality,item good condition good quality,"['item', 'good', 'condition', 'good', 'quality']"
moisturizer,yiling_10,5,positive,{},"Fast delivery, received in good condition!😆",received in good condition,good condition,"['good', 'condition']"
moisturizer,p*****3,5,positive,"{'Absorption': 'good absob', 'Skin Suitability': 'all types can be used'}",Buy many times and expired in 2027👍🏻,buy many times and expired in,many time expired,"['many', 'time', 'expired']"
moisturizer,o*****e,5,positive,{},Parcel received in good condition and worth it to buy during shopee event,parcel received in good condition and worth it to buy during shopee event,good condition worth event,"['good', 'condition', 'worth', 'event']"
moisturizer,n*****g,5,positive,{},"First try on skintific skincare products, absorbed quickly on the skin, like it",first try on skintific skincare products absorbed quickly on the skin like it,try skincare product absorbed quickly skin like,"['try', 'skincare', 'product', 'absorbed', 'quickly', 'skin', 'like']"
moisturizer,queen.0510,5,positive,{},Fast delivery. Good value of price. Good quality of product.,good value of price good quality of product,good value good quality,"['good', 'value', 'good', 'quality']"
moisturizer,j*****4,5,positive,{},Seller packing in good well condition  Received in very good packing  No damage  Very affordable to have it,seller packing in good well condition received in very good packing no damage very affordable to have it,packing good well condition good packing damage affordable,"['packing', 'good', 'well', 'condition', 'good', 'packing', 'damage', 'affordable']"
moisturizer,s*****5,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good'}",Thank you seller for your fast delivery service! Look the product! Will buy again in future for sure!,for your service look the product will buy again in future for sure,service look future sure,"['service', 'look', 'future', 'sure']"
moisturizer,m*****o,5,positive,{},"Received in good condition, haven’t try it yet. Will update then.",received in good condition haven t try it yet will update then,good condition try yet update,"['good', 'condition', 'try', 'yet', 'update']"
moisturizer,a*****h,5,positive,"{'Skin Suitability': 'all skin type', 'Absorption': 'good'}","Keep your skin hydrated, barrier protected",keep your skin hydrated barrier protected,keep skin hydrated barrier protected,"['keep', 'skin', 'hydrated', 'barrier', 'protected']"
moisturizer,ayyub_aj,5,positive,{},This is legit product . Very fast delivery and also do damage . Im happy with this,this is legit product very and also do damage im happy with this,legit damage happy,"['legit', 'damage', 'happy']"
moisturizer,s*****n,5,positive,{},11 11 order these. Fast delivery. Not yet try. Recommended by friend.,order these not yet try recommended by friend,yet try recommended friend,"['yet', 'try', 'recommended', 'friend']"
moisturizer,napisahnasir,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good  good for skin barrier. have repeat many time. beli online jimat. thankyou seller'}",good for skin barrier. have repeat many time. beli online jimat. thankyou seller,good for skin barrier have repeat many time beli online jimat thankyou seller,good skin barrier repeat many beli online jimat thankyou,"['good', 'skin', 'barrier', 'repeat', 'many', 'beli', 'online', 'jimat', 'thankyou']"
moisturizer,j*****g,5,positive,{},"Received in good condition, fast delivery and cheap Will repurchase",received in good condition and cheap will repurchase,good condition cheap repurchase,"['good', 'condition', 'cheap', 'repurchase']"
moisturizer,f*****o,5,positive,{},it’s a great lightweight moisturiser that’s great for both dry and oily skin types and it feels very soothing too,it s a great lightweight moisturiser that s great for both dry and oily skin types and it feels very soothing too,great lightweight moisturiser great dry oily skin type feel soothing,"['great', 'lightweight', 'moisturiser', 'great', 'dry', 'oily', 'skin', 'type', 'feel', 'soothing']"
moisturizer,p*****k,5,positive,{},"🌟🌟🌟🌟🌟 Excellent purchase! Item arrived quickly, well-packed, and exactly as described. Quality is superb and works perfectly. Seller is very responsive and friendly. Highly recommended! Will definitely order again. 💯👍 Sorry for the not-related image.",excellent purchase item arrived quickly well packed and exactly as described quality is superb and works perfectly seller is very responsive and friendly highly recommended will definitely order again sorry for the not related image,excellent arrived quickly well packed exactly described quality superb work perfectly responsive friendly highly recommended definitely sorry related image,"['excellent', 'arrived', 'quickly', 'well', 'packed', 'exactly', 'described', 'quality', 'superb', 'work', 'perfectly', 'responsive', 'friendly', 'highly', 'recommended', 'definitely', 'sorry', 'related', 'image']"
moisturizer,m*****a,5,positive,"{'Skin Suitability': 'combination skin', 'Absorption': 'easy'}",Tq seller I am regular user of this product.,i am regular user of this product,regular user,"['regular', 'user']"
moisturizer,z*****z,5,positive,{},Good and fast shipping  Hope you sell plenty  Thank you very much,good and fast shipping hope you sell plenty thank you very much,good fast shipping hope sell plenty,"['good', 'fast', 'shipping', 'hope', 'sell', 'plenty']"
moisturizer,c*****6,5,positive,{},Texture tak heavy n senang absorb dalam kulit.. Just nice.,texture tak heavy n senang absorb dalam kulit just nice,texture tak heavy senang absorb dalam kulit nice,"['texture', 'tak', 'heavy', 'senang', 'absorb', 'dalam', 'kulit', 'nice']"
